Model,Class,Q,e,i,H6,H8,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25.5
All,JTr,2.8,0.3,180,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,2,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,5,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,10,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,15,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,20,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,25,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,30,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,40,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,60,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,90,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.4,180,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,2,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,5,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,10,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,15,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,20,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,25,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,30,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,40,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,60,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,90,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.5,180,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,2,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,5,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,10,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,15,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,20,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,25,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,30,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,40,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,60,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,90,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.7,180,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,2,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,5,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,10,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,15,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,20,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,25,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,30,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,40,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,60,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,90,,,,,,,,,,,,,,,,,,
All,JTr,2.8,0.9,180,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,2,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,5,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,10,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,15,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,20,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,25,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,30,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,40,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,60,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,90,,,,,,,,,,,,,,,,,,
All,JTr,2.8,1.1,180,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,2,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,5,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,10,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,15,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,20,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,25,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,30,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,40,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,60,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,90,,,,,,,,,,,,,,,,,,
All,JTr,3,0.1,180,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,2,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,5,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,10,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,15,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,20,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,25,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,30,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,40,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,60,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,90,,,,,,,,,,,,,,,,,,
All,JTr,3,0.2,180,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,2,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,5,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,10,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,15,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,20,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,25,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,30,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,40,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,60,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,90,,,,,,,,,,,,,,,,,,
All,JTr,3,0.3,180,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,2,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,5,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,10,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,15,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,20,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,25,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,30,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,40,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,60,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,90,,,,,,,,,,,,,,,,,,
All,JTr,3,0.4,180,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,2,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,5,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,10,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,15,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,20,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,25,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,30,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,40,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,60,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,90,,,,,,,,,,,,,,,,,,
All,JTr,3,0.5,180,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,2,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,5,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,10,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,15,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,20,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,25,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,30,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,40,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,60,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,90,,,,,,,,,,,,,,,,,,
All,JTr,3,0.7,180,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,2,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,5,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,10,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,15,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,20,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,25,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,30,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,40,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,60,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,90,,,,,,,,,,,,,,,,,,
All,JTr,3,0.9,180,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,2,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,5,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,10,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,15,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,20,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,25,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,30,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,40,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,60,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,90,,,,,,,,,,,,,,,,,,
All,JTr,3,1.1,180,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,2,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,5,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,10,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,15,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,20,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,25,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,30,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,40,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,60,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,90,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.1,180,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,2,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,5,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,10,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,15,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,20,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,25,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,30,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,40,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,60,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,90,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.2,180,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,2,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,5,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,10,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,15,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,20,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,25,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,30,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,40,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,60,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,90,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.3,180,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,2,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,5,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,10,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,15,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,20,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,25,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,30,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,40,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,60,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,90,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.4,180,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,2,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,5,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,10,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,15,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,20,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,25,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,30,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,40,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,60,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,90,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.5,180,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,2,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,5,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,10,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,15,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,20,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,25,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,30,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,40,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,60,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,90,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.7,180,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,2,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,5,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,10,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,15,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,20,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,25,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,30,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,40,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,60,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,90,,,,,,,,,,,,,,,,,,
All,JTr,3.2,0.9,180,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,2,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,5,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,10,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,15,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,20,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,25,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,30,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,40,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,60,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,90,,,,,,,,,,,,,,,,,,
All,JTr,3.2,1.1,180,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,2,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,5,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,10,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,15,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,20,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,25,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,30,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,40,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,60,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,90,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.1,180,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,2,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,5,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,10,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,15,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,20,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,25,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,30,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,40,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,60,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,90,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.2,180,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,2,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,5,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,10,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,15,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,20,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,25,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,30,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,40,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,60,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,90,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.3,180,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,2,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,5,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,10,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,15,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,20,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,25,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,30,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,40,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,60,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,90,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.4,180,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,2,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,5,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,10,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,15,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,20,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,25,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,30,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,40,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,60,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,90,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.5,180,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,2,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,5,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,10,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,15,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,20,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,25,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,30,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,40,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,60,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,90,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.7,180,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,2,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,5,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,10,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,15,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,20,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,25,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,30,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,40,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,60,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,90,,,,,,,,,,,,,,,,,,
All,JTr,3.5,0.9,180,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,2,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,5,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,10,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,15,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,20,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,25,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,30,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,40,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,60,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,90,,,,,,,,,,,,,,,,,,
All,JTr,3.5,1.1,180,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,2,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,5,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,10,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,15,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,20,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,25,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,30,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,40,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,60,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,90,,,,,,,,,,,,,,,,,,
All,JTr,4,0.1,180,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,2,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,5,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,10,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,15,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,20,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,25,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,30,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,40,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,60,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,90,,,,,,,,,,,,,,,,,,
All,JTr,4,0.2,180,,,,,,,,,,,,,,,,,,
All,JTr,4,0.3,2,,,,,,,,,,,,,,,,,,
All,JTr,4,0.3,5,,,,,,,,,,,,,3.16227766016838,,,,,
All,JTr,4,0.3,10,,,,,,,,,,,,,,,,,2.44948974278318,10
All,JTr,4,0.3,15,,,,,,,,,,,,,2.44948974278318,2.44948974278318,2.44948974278318,,2.44948974278318,6
All,JTr,4,0.3,20,,,,,,,,,,,,,,,,,7.34846922834953,12
All,JTr,4,0.3,25,,,,,,,,,,,,,,,,2.44948974278318,4.89897948556636,2
All,JTr,4,0.3,30,,,,,,,,,,,,,,,,,,4
All,JTr,4,0.3,40,,,,,,,,,,,,,,,,,,
All,JTr,4,0.3,60,,,,,,,,,,,,,,,,,,
All,JTr,4,0.3,90,,,,,,,,,,,,,,,,,,
All,JTr,4,0.3,180,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,2,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,5,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,10,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,15,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,20,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,25,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,30,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,40,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,60,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,90,,,,,,,,,,,,,,,,,,
All,JTr,4,0.4,180,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,2,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,5,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,10,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,15,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,20,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,25,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,30,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,40,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,60,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,90,,,,,,,,,,,,,,,,,,
All,JTr,4,0.5,180,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,2,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,5,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,10,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,15,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,20,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,25,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,30,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,40,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,60,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,90,,,,,,,,,,,,,,,,,,
All,JTr,4,0.7,180,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,2,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,5,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,10,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,15,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,20,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,25,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,30,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,40,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,60,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,90,,,,,,,,,,,,,,,,,,
All,JTr,4,0.9,180,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,2,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,5,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,10,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,15,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,20,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,25,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,30,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,40,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,60,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,90,,,,,,,,,,,,,,,,,,
All,JTr,4,1.1,180,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.1,2,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.1,5,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.1,10,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.1,15,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.1,20,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.1,25,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.1,30,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.1,40,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.1,60,,,,,,,,,,,,,,,,,,
All,JTr,4.5,0.1,90,,,,,,,,,,,,,,,,,,
